140,1.8000000e+00
141,1.8000000e+00
142,1.8000000e+00
143,1.8000000e+00
144,1.8000000e+00
145,1.8000000e+00
146,1.8000000e+00
147,1.8000000e+00
148,1.8000000e+00
149,1.8000000e+00
150,1.8000000e+00
151,1.8000000e+00
152,1.8000000e+00
153,1.8000000e+00
154,1.8000000e+00
155,1.8000000e+00
156,1.8000000e+00
157,1.8000000e+00
158,1.8000000e+00
159,1.8000000e+00
160,1.8000000e+00
161,1.8000000e+00
162,1.8000000e+00
163,1.8000000e+00
164,1.8000000e+00
165,1.8000000e+00
166,1.8000000e+00
167,1.8000000e+00
168,1.8000000e+00
169,1.8000000e+00
170,1.8000000e+00
171,1.8000000e+00
172,1.8000000e+00
173,1.8000000e+00
174,1.8000000e+00
175,1.8000000e+00
176,1.8000000e+00
177,1.8000000e+00
178,1.8000000e+00
179,1.8000000e+00
180,1.8000000e+00
181,1.8000000e+00
182,1.8000000e+00
183,1.8000000e+00
184,1.8000000e+00
185,1.8000000e+00
186,1.8000000e+00
187,1.8000000e+00
188,1.8000000e+00
189,1.8000000e+00
190,1.8000000e+00
191,1.8000000e+00
192,1.8000000e+00
193,1.8000000e+00
194,1.8000000e+00
195,1.8000000e+00
196,1.8000000e+00
197,1.8000000e+00
198,1.8000000e+00
199,1.8000000e+00
200,1.8000000e+00
201,1.8000000e+00
202,1.8000000e+00
203,1.8000000e+00
204,1.8000000e+00
205,1.8000000e+00
206,1.8000000e+00
207,1.8000000e+00
208,1.8000000e+00
209,1.8000000e+00
210,1.8000000e+00
211,1.8000000e+00
212,1.8000000e+00
213,1.8000000e+00
214,1.8000000e+00
215,1.8000000e+00
216,1.8000000e+00
217,1.8000000e+00
218,1.8000000e+00
219,1.8000000e+00
220,1.8000000e+00
221,1.8000000e+00
222,1.8000000e+00
223,1.8000000e+00
224,1.8000000e+00
225,1.8000000e+00
226,1.8000000e+00
227,1.8000000e+00
228,1.8000000e+00
229,1.8000000e+00
230,1.8000000e+00
231,1.8000000e+00
232,1.8000000e+00
233,1.8000000e+00
234,1.8000000e+00
235,1.8000000e+00
236,1.8000000e+00
237,1.8000000e+00
238,1.8000000e+00
239,1.8000000e+00
240,1.8000000e+00
241,1.8000000e+00
242,1.8000000e+00
243,1.8000000e+00
244,1.8000000e+00
245,1.8000000e+00
246,1.8000000e+00
247,1.8000000e+00
248,1.8000000e+00
249,1.8000000e+00
250,1.8000000e+00
251,1.8000000e+00
252,1.8000000e+00
253,1.8000000e+00
254,1.8000000e+00
255,1.8000000e+00
256,1.8000000e+00
257,1.8000000e+00
258,1.8000000e+00
259,1.8000000e+00
260,1.8000000e+00
261,1.8000000e+00
262,1.8000000e+00
263,1.8000000e+00
264,1.8000000e+00
265,1.8000000e+00
266,1.8000000e+00
267,1.8000000e+00
268,1.8000000e+00
269,1.8000000e+00
270,1.8000000e+00
271,1.8000000e+00
272,1.8000000e+00
273,1.8000000e+00
274,1.8000000e+00
275,1.8000000e+00
276,1.8000000e+00
277,1.8000000e+00
278,1.8000000e+00
279,1.8000000e+00
280,1.8000000e+00
281,1.8000000e+00
282,1.8000000e+00
283,1.8000000e+00
284,1.8000000e+00
285,1.8000000e+00
286,1.8000000e+00
287,1.8000000e+00
288,1.8000000e+00
289,1.8000000e+00
290,1.8000000e+00
291,1.8000000e+00
292,1.8000000e+00
293,1.8000000e+00
294,1.8000000e+00
295,1.8000000e+00
296,1.8000000e+00
297,1.8000000e+00
298,1.8000000e+00
299,1.8000000e+00
300,1.8000000e+00
301,1.8000000e+00
302,1.8000000e+00
303,1.8000000e+00
304,1.8000000e+00
305,1.8000000e+00
306,1.8000000e+00
307,1.8000000e+00
308,1.8000000e+00
309,1.8000000e+00
310,1.8000000e+00
311,1.8000000e+00
312,1.8000000e+00
313,1.8000000e+00
314,1.8000000e+00
315,1.8000000e+00
316,1.8000000e+00
317,1.8000000e+00
318,1.8000000e+00
319,1.8000000e+00
320,1.8000000e+00
321,1.8000000e+00
322,1.8000000e+00
323,1.8000000e+00
324,1.8000000e+00
325,1.8000000e+00
326,1.8000000e+00
327,1.8000000e+00
328,1.8000000e+00
329,1.8000000e+00
330,1.8000000e+00
331,1.8000000e+00
332,1.8000000e+00
333,1.8000000e+00
334,1.8000000e+00
335,1.8000000e+00
336,1.8000000e+00
337,1.8000000e+00
338,1.8000000e+00
339,1.8000000e+00
340,1.8000000e+00
341,1.8000000e+00
342,1.8000000e+00
343,1.8000000e+00
344,1.8000000e+00
345,1.8000000e+00
346,1.8000000e+00
347,1.8000000e+00
348,1.8000000e+00
349,1.8000000e+00
350,1.8000000e+00
351,1.8000000e+00
352,1.8000000e+00
353,1.8000000e+00
354,1.8000000e+00
355,1.8000000e+00
356,1.8000000e+00
357,1.8000000e+00
358,1.8000000e+00
359,1.8000000e+00
360,1.8000000e+00
361,1.8000000e+00
362,1.8000000e+00
363,1.8000000e+00
364,1.8000000e+00
365,1.8000000e+00
366,1.8000000e+00
